tree.num,q01.sim,q10.sim,pSpec.sim,lambda.sim,ntaxa
385,0.737821477930993,0.737821477930993,0.25108013022691,0.784143295604736,68
386,0.735098682111129,0.735098682111129,0.0364645272493362,1.52657503401861,33
387,0.0509951268322766,0.0509951268322766,0.599064571782947,1.01621623942629,15
388,0.353199640288949,0.353199640288949,0.742329760920256,0.714193715713918,45
389,0.584958920720965,0.584958920720965,1.6665045437403,1.09518981119618,57
390,0.976358869578689,0.976358869578689,0.139334379695356,1.9526619259268,26
391,0.174099957803264,0.174099957803264,1.09516606479883,1.66649141488597,47
392,0.825832322472706,0.825832322472706,1.66809739498422,0.843178716488183,59
393,0.289120780769736,0.289120780769736,1.24656935455278,0.0127324927598238,82
394,0.622447916306555,0.622447916306555,0.919610884506255,0.768412608187646,16
395,0.729179474757984,0.729179474757984,1.78189749130979,0.381631511729211,46
396,0.567429934861138,0.567429934861138,1.52865530271083,1.14556657336652,21
397,0.929644270800054,0.929644270800054,1.85260314261541,1.67522362712771,54
398,0.452465299516916,0.452465299516916,0.983795827254653,0.932520245667547,30
399,0.596861843252555,0.596861843252555,1.90206556022167,0.415963327977806,30
400,0.481520019238815,0.481520019238815,1.31453475076705,0.727752303704619,71
401,0.404113242868334,0.404113242868334,1.14614058332518,1.1786007899791,55
402,0.770424976013601,0.770424976013601,1.53138601826504,0.0459273769520223,94
403,0.439709135796875,0.439709135796875,0.0966433202847838,0.430067223496735,81
404,0.980905210366473,0.980905210366473,1.75029809400439,0.387759087141603,72
405,0.700906805926934,0.700906805926934,1.4604625585489,0.211416000500321,13
406,0.147507926216349,0.147507926216349,0.969766558613628,0.306483516469598,97
407,0.560261341743171,0.560261341743171,0.297354025300592,1.55388066498563,100
408,0.320778680732474,0.320778680732474,0.256506408564746,0.699072210118175,53
409,0.754288530908525,0.754288530908525,0.280551904346794,1.47249543014914,22
410,0.235281185712665,0.235281185712665,0.409436224494129,0.538696872536093,66
411,0.768730751937255,0.768730751937255,0.829048584215343,0.977323919534683,15
412,0.090760953258723,0.090760953258723,0.559564071707428,1.78451074985787,98
413,0.408633974846452,0.408633974846452,1.50818340340629,1.95264985319227,28
414,0.843122391030192,0.843122391030192,0.614817299414426,1.09389552427456,76
415,0.661458231508732,0.661458231508732,0.810382242314517,0.173877228517085,43
416,0.774962278781459,0.774962278781459,0.518439095001668,1.91827928787097,47
417,0.9871146150399,0.9871146150399,1.39347262028605,0.20062051853165,60
418,0.379585321759805,0.379585321759805,1.78393626678735,0.0164960091933608,35
419,0.165117009775713,0.165117009775713,0.312331677414477,1.88212053570896,72
420,0.373054005205631,0.373054005205631,1.56808806583285,1.93994544958696,89
421,0.517959083430469,0.517959083430469,1.22048034705222,1.1145366737619,47
422,0.557547567412257,0.557547567412257,1.30552648473531,1.333451917395,71
423,0.193532797973603,0.193532797973603,1.76380341593176,0.240113948937505,39
424,0.872980198822916,0.872980198822916,0.815832232125103,1.18762979889289,72
425,0.53664747835137,0.53664747835137,1.89332344010472,1.41774113336578,98
426,0.241955531295389,0.241955531295389,0.573832384310663,0.981293386314064,64
427,0.217942586168647,0.217942586168647,0.662226236891001,0.0372975980862975,22
428,0.171884743496776,0.171884743496776,0.321469906251878,1.61494998726994,64
429,0.905216724146158,0.905216724146158,1.81132171396166,0.751208183821291,68
430,0.92690726253204,0.92690726253204,0.688728000503033,0.289906076621264,45
431,0.435658799484372,0.435658799484372,1.72574841463938,1.13444379670545,20
432,0.483595284167677,0.483595284167677,1.08991669490933,0.725746793206781,30
433,0.124363763723522,0.124363763723522,1.35202644160017,1.69229074381292,19
434,0.855124042835087,0.855124042835087,1.26984967989847,1.82450470421463,78
435,0.804603467462584,0.804603467462584,0.22514142934233,1.76729151047766,37
436,0.181760023580864,0.181760023580864,0.786986294202507,0.643179337959737,11
437,0.219336105743423,0.219336105743423,1.49191554682329,0.546235335059464,30
438,0.922956065041944,0.922956065041944,1.34494820144027,1.31231941375881,54
439,0.91773101920262,0.91773101920262,1.66192952124402,0.527860437054187,35
440,0.21576906577684,0.21576906577684,1.5554907345213,0.469921288080513,65
441,0.457579194800928,0.457579194800928,0.455854154657573,1.13367203483358,86
442,0.347324994159862,0.347324994159862,0.100132998079062,0.494331973139197,44
443,0.370899342931807,0.370899342931807,0.244986895937473,0.444316748995334,26
444,0.131633503828198,0.131633503828198,0.660315116867423,0.124144128058106,54
445,0.959161065053195,0.959161065053195,0.515503266360611,1.50810902798548,26
446,0.42484977375716,0.42484977375716,0.519250174984336,1.57672524452209,53
447,0.361194429453462,0.361194429453462,1.51999071193859,0.0673743165098131,65
448,0.0885706506669521,0.0885706506669521,1.32899018237367,1.82816938124597,81
449,0.0770074420142919,0.0770074420142919,0.0700623276643455,1.55722662713379,28
450,0.966700728517026,0.966700728517026,1.27854467835277,0.0284580765292048,67
451,0.227338523371145,0.227338523371145,0.191284254658967,0.0321171185933053,16
452,0.710001908009872,0.710001908009872,0.44977045757696,1.50082018272951,79
453,0.56345195020549,0.56345195020549,0.871937029529363,0.0750703164376318,39
454,0.334264157805592,0.334264157805592,0.587175398599356,1.29091072175652,87
455,0.115416710497811,0.115416710497811,1.83307430148125,1.24436680693179,28
456,0.216510964557528,0.216510964557528,1.64265244919807,1.69174939207733,44
457,0.367882446618751,0.367882446618751,0.659215248655528,0.120751003734767,65
458,0.839158740825951,0.839158740825951,0.868512061424553,0.143530061934143,79
459,0.718765631085262,0.718765631085262,1.69820502726361,1.09399944823235,98
460,0.0625833962112665,0.0625833962112665,0.163896613754332,1.25073533784598,91
461,0.451054113218561,0.451054113218561,1.54285766463727,0.0214518546126783,53
462,0.0472521639894694,0.0472521639894694,0.12097888905555,1.48633603332564,50
463,0.338908949866891,0.338908949866891,1.23064013989642,1.71616786159575,92
464,0.510319794761017,0.510319794761017,1.99619073560461,0.00167704373598099,41
465,0.520875491201878,0.520875491201878,1.58833995135501,0.787640464492142,62
466,0.640607856679708,0.640607856679708,0.41266817972064,0.14915520651266,31
467,0.740843634819612,0.740843634819612,1.45831028698012,0.335518665146083,47
468,0.973249664762989,0.973249664762989,1.14141046069562,1.29647105373442,21
469,0.178156380541623,0.178156380541623,0.312606339808553,0.106671160086989,34
470,0.664651769446209,0.664651769446209,0.391172262839973,1.15726596908644,71
471,0.699909837916493,0.699909837916493,1.7608734969981,0.868239905685186,79
472,0.945379415992647,0.945379415992647,0.692209776956588,1.30813656188548,71
473,0.892600274411961,0.892600274411961,1.49914834089577,0.102279450278729,40
474,0.972769538871944,0.972769538871944,0.12755785882473,1.36782762873918,88
475,0.0317841316573322,0.0317841316573322,0.210364053025842,0.778556301258504,54
476,0.524364202748984,0.524364202748984,1.28118573222309,1.74085335945711,29
477,0.492956568719819,0.492956568719819,0.149269761983305,1.0010107406415,68
478,0.885349783813581,0.885349783813581,1.88529114844278,0.774549964815378,38
479,0.523918926715851,0.523918926715851,0.521472134161741,1.81560445483774,20
480,0.832994103897363,0.832994103897363,1.21725144889206,1.2284171115607,13
481,0.504960083635524,0.504960083635524,1.11151181301102,0.55527126789093,24
482,0.563497739611194,0.563497739611194,1.39705992210656,0.528140967711806,75
483,0.160859760362655,0.160859760362655,1.41609797021374,1.21612320793793,61
484,0.357608327176422,0.357608327176422,0.775720776524395,0.265245238319039,58
485,0.386937619652599,0.386937619652599,1.63595923734829,0.593176705297083,21
486,0.43494744063355,0.43494744063355,0.413210093509406,0.710134936496615,78
487,0.152933620614931,0.152933620614931,1.08337072236463,0.864205052610487,94
488,0.014045478310436,0.014045478310436,1.05976549210027,1.43994193943217,93
489,0.0298948660492897,0.0298948660492897,0.601243012584746,1.79323555901647,17
490,0.0231851572170854,0.0231851572170854,1.52027232619002,1.02299228915945,22
491,0.767821304267272,0.767821304267272,0.610204071272165,0.245949526317418,18
492,0.476250575156882,0.476250575156882,1.16253741085529,1.53962691640481,51
493,0.894808533601463,0.894808533601463,0.156185749918222,1.85656827874482,33
494,0.00630306219682097,0.00630306219682097,1.49724738206714,1.15088075352833,31
495,0.950577174080536,0.950577174080536,1.13505028747022,1.38331158645451,91
496,0.373481072252616,0.373481072252616,0.753136322833598,1.57208892935887,31
497,0.123970229877159,0.123970229877159,1.97398672346026,0.564058984164149,83
498,0.906510364962742,0.906510364962742,1.09887056238949,0.752426252700388,69
499,0.306713442550972,0.306713442550972,0.00376787828281522,1.47752663353458,91
500,0.233777422923595,0.233777422923595,1.78295839298517,1.48442719457671,15
501,0.109426910290495,0.109426910290495,1.54069911269471,1.01872644945979,54
502,0.158036385197192,0.158036385197192,1.39918711408973,0.583387939725071,24
503,0.127817279659212,0.127817279659212,0.826067497953773,0.30106649780646,16
504,0.378850118489936,0.378850118489936,0.456736756954342,1.07713320711628,34
505,0.0158922241535038,0.0158922241535038,1.04016682319343,0.304321157280356,89
506,0.595621487824246,0.595621487824246,1.89341644849628,1.99322137329727,66
507,0.591184858465567,0.591184858465567,0.0725747873075306,1.9956419733353,35
508,0.500685452949256,0.500685452949256,0.537077383603901,0.193801576271653,52
509,0.503943997668102,0.503943997668102,1.79871140327305,0.886517866514623,49
510,0.908165326807648,0.908165326807648,1.45723312348127,1.93451157072559,98
511,0.103324317140505,0.103324317140505,1.53679675515741,1.15497356513515,75
512,0.481531519442797,0.481531519442797,1.76184511324391,0.320280299056321,80
513,0.975126615958288,0.975126615958288,1.05482033733279,1.90370434103534,91
514,0.462436679983512,0.462436679983512,0.0337427984923124,0.432413275819272,34
515,0.246049963869154,0.246049963869154,1.77345464099199,1.82715069735423,45
516,0.560018986696377,0.560018986696377,1.69985583610833,1.682843870949,61
517,0.657061555422843,0.657061555422843,1.1310846102424,0.800823889672756,24
518,0.543213366530836,0.543213366530836,0.121283625252545,1.63262461544946,61
519,0.79009101819247,0.79009101819247,0.504727976862341,1.14793428312987,54
520,0.671537500806153,0.671537500806153,0.354298473801464,1.31396023463458,69
521,0.906825790181756,0.906825790181756,1.78426205646247,0.307489783968776,57
522,0.629026699112728,0.629026699112728,0.86048133764416,0.868444493040442,24
523,0.906354977749288,0.906354977749288,0.152301402296871,0.439452906604856,41
524,0.350623435806483,0.350623435806483,0.437958031427115,0.744465854018927,27
525,0.254614992067218,0.254614992067218,1.69760958012193,0.350548533257097,47
526,0.262204673374072,0.262204673374072,0.309849695768207,0.603847346268594,57
527,0.175335785374045,0.175335785374045,0.634155772160739,0.185761193279177,82
528,0.672225893707946,0.672225893707946,1.99503895035014,0.418213987722993,11
529,0.528422808041796,0.528422808041796,0.809094340074807,1.33749272907153,70
530,0.713291895342991,0.713291895342991,1.23195285955444,1.85973648820072,29
531,0.867243604501709,0.867243604501709,0.230955080594867,0.720082509797066,24
532,0.372386478120461,0.372386478120461,0.376279754098505,1.14033935964108,85
533,0.99205619096756,0.99205619096756,0.95057496894151,0.237721524201334,24
534,0.421708544017747,0.421708544017747,1.43261881591752,0.296113183256239,20
535,0.96738023753278,0.96738023753278,1.22439506789669,1.78056358266622,63
536,0.2572007086128,0.2572007086128,0.991577896755189,0.469715767540038,82
537,0.420956462388858,0.420956462388858,1.47185614937916,1.06162476586178,75
538,0.913135204929858,0.913135204929858,0.209618190303445,0.36919604241848,11
539,0.625878216465935,0.625878216465935,1.02639056742191,0.171231474727392,67
540,0.889028756413609,0.889028756413609,0.204308012500405,1.2196470904164,92
541,0.616823299089447,0.616823299089447,0.676501674577594,0.756138201802969,24
542,0.444527960615233,0.444527960615233,1.82892856607214,0.582317539956421,77
543,0.621605497784913,0.621605497784913,0.455249425023794,1.23316765250638,36
544,0.913347089197487,0.913347089197487,1.29567757761106,0.243429982103407,85
545,0.955276845488697,0.955276845488697,0.265825000591576,1.99632444651797,16
546,0.570413228590041,0.570413228590041,0.171756081748754,1.08107010042295,35
547,0.664908725768328,0.664908725768328,1.45531007088721,1.24057534337044,58
548,0.497380279237404,0.497380279237404,1.5681696976535,1.26078882487491,47
549,0.703171266941354,0.703171266941354,1.29046312300488,0.566870598588139,90
550,0.0982502249535173,0.0982502249535173,0.760007621720433,1.47869890928268,19
551,0.807243294082582,0.807243294082582,1.83516214368865,1.14566650940105,12
552,0.884140351321548,0.884140351321548,1.18283308763057,0.222648175898939,68
553,0.027099157916382,0.027099157916382,0.540298710111529,1.16192968422547,94
554,0.412943651899695,0.412943651899695,0.338088820688426,1.29651674488559,14
555,0.495321426074952,0.495321426074952,1.54012530297041,1.03173142392188,99
556,0.0326371653936803,0.0326371653936803,0.782004540786147,1.09050400042906,27
557,0.4437998062931,0.4437998062931,1.24273099331185,0.398378245998174,61
558,0.917290189070627,0.917290189070627,1.04804911045358,0.0363107528537512,63
559,0.914811338065192,0.914811338065192,0.674103086348623,0.119478654582053,95
560,0.825157769024372,0.825157769024372,1.68779394309968,1.25491765886545,20
561,0.768232445698231,0.768232445698231,0.460452562663704,0.43247180338949,73
562,0.296442020218819,0.296442020218819,1.86082839267328,1.36353791551664,93
563,0.761558125028387,0.761558125028387,1.04359200969338,0.745625505689532,84
564,0.928689230699092,0.928689230699092,0.546267420519143,0.394794785883278,99
565,0.0572965934406966,0.0572965934406966,0.306645353790373,0.0768404649570584,99
566,0.746185665018857,0.746185665018857,1.56420730147511,0.981189518701285,28
567,0.551751125138253,0.551751125138253,1.94200511509553,0.0833196393214166,32
568,0.0830901560839266,0.0830901560839266,1.76854493375868,0.843531345482916,33
569,0.169989653397352,0.169989653397352,0.77276799082756,0.0952242463827133,96
570,0.568633942632005,0.568633942632005,0.0086445165798068,1.00340406689793,87
571,0.846154043683782,0.846154043683782,0.133782945107669,0.0313340509310365,36
572,0.135522549971938,0.135522549971938,1.41726911207661,1.12583770928904,83
573,0.396116679999977,0.396116679999977,0.584101387299597,0.415496297180653,32
574,0.193910973379388,0.193910973379388,0.946882698684931,0.645862314384431,31
575,0.122392301214859,0.122392301214859,1.39890698110685,1.15550395660102,94
576,0.372907041804865,0.372907041804865,1.8970539085567,1.96529066935182,67
577,0.921455060364679,0.921455060364679,0.280717307701707,0.424720912240446,35
578,0.752990649314597,0.752990649314597,0.444728227797896,1.44272495014593,96
579,0.0871548186987638,0.0871548186987638,1.32582925958559,1.28911775257438,37
580,0.849806625163183,0.849806625163183,1.17894232645631,1.2843433287926,18
581,0.869434794411063,0.869434794411063,0.337921482045203,1.09597828239202,74
582,0.341446546372026,0.341446546372026,0.552158033940941,1.52391746733338,42
583,0.955129271140322,0.955129271140322,0.186616538092494,1.81859342381358,61
584,0.922984333243221,0.922984333243221,1.72766283573583,1.35051136510447,69
585,0.942410963587463,0.942410963587463,0.65097468579188,0.325798543635756,28
586,0.606704342644662,0.606704342644662,1.54606539290398,1.36905734660104,72
587,0.541766945505515,0.541766945505515,1.16069159656763,0.27375306468457,23
588,0.318319471552968,0.318319471552968,0.124878820963204,0.366657800041139,82
589,0.301990173757076,0.301990173757076,0.617995745036751,1.11508199106902,13
590,0.355857223505154,0.355857223505154,1.35221215710044,1.0584169938229,57
591,0.0605397757608443,0.0605397757608443,0.457985695917159,1.76364681543782,28
592,0.999392197700217,0.999392197700217,0.789448518771678,1.18872002884746,49
593,0.868458461947739,0.868458461947739,0.0644870023243129,0.139619020745158,60
594,0.450597797054797,0.450597797054797,1.64911413891241,0.548470191191882,65
595,0.212644547689706,0.212644547689706,1.91404328448698,1.07132295891643,93
596,0.530753259779885,0.530753259779885,0.621550739277154,1.26915246481076,17
597,0.334710421506315,0.334710421506315,1.49812704138458,1.60612927610055,64
598,0.438399680424482,0.438399680424482,0.409429961815476,1.78268525097519,91
599,0.40545604377985,0.40545604377985,0.669955186080188,1.6840110886842,91
600,0.744929462205619,0.744929462205619,1.8948669298552,0.732600463088602,93
601,0.864682404324412,0.864682404324412,0.808954858686775,0.321487971581519,74
602,0.223362407647073,0.223362407647073,1.20406241761521,0.72776353219524,65
603,0.132786720059812,0.132786720059812,1.76455668359995,1.0240575526841,59
604,0.415084862848744,0.415084862848744,0.498074152041227,1.90508798975497,10
605,0.599371439544484,0.599371439544484,1.77544401958585,0.733122586272657,85
606,0.647808433044702,0.647808433044702,1.72231722157449,1.07283185049891,17
607,0.709394839825109,0.709394839825109,0.202087942045182,1.05112397531047,86
608,0.916155386250466,0.916155386250466,0.246206576935947,1.22281891666353,33
609,0.579541895771399,0.579541895771399,1.28254654584453,1.48855573544279,13
610,0.263300933875144,0.263300933875144,1.05218183575198,1.94444571016356,86
611,0.681310674874112,0.681310674874112,1.1779952137731,1.69711795821786,32
612,0.338574920315295,0.338574920315295,0.340580782853067,1.49785015219823,47
613,0.741460341960192,0.741460341960192,1.47290873713791,1.98564635775983,65
614,0.635966777335852,0.635966777335852,1.31439837953076,1.54385336721316,62
615,0.485101853264496,0.485101853264496,1.4277984672226,0.97235238365829,44
616,0.304825587430969,0.304825587430969,1.77517360122874,1.84474044898525,38
617,0.41987173166126,0.41987173166126,1.77012621844187,1.02440161816776,65
618,0.798877521418035,0.798877521418035,1.68005599081516,0.210342273116112,43
619,0.00650328234769404,0.00650328234769404,0.6963887126185,1.53482933854684,28
620,0.462341086473316,0.462341086473316,0.213423469103873,0.616753207985312,28
621,0.995277381502092,0.995277381502092,1.76104906946421,0.812045700382441,41
622,0.151638922281563,0.151638922281563,0.0779694942757487,0.167280682828277,87
623,0.414300932781771,0.414300932781771,0.759878994431347,1.84392715571448,38
624,0.245663301087916,0.245663301087916,1.42375829722732,1.32495718076825,44
625,0.318076853174716,0.318076853174716,1.72699841717258,0.29032543534413,61
626,0.488600773504004,0.488600773504004,0.196231102570891,1.00684440834448,75
627,0.123959716875106,0.123959716875106,1.99527973728254,0.320635097566992,83
628,0.911861630156636,0.911861630156636,1.08312176307663,1.90540654398501,75
629,0.682183972327039,0.682183972327039,0.286688274238259,0.0904102833010256,70
630,0.481620290549472,0.481620290549472,1.2978966771625,0.633233752567321,31
631,0.585543972672895,0.585543972672895,0.880996003281325,1.34230046346784,93
632,0.727807654067874,0.727807654067874,0.575954127125442,1.31803672388196,32
633,0.194569068029523,0.194569068029523,0.44265983812511,0.491728539578617,20
634,0.572681161342189,0.572681161342189,0.0711283776909113,1.11499865306541,41
635,0.65530598978512,0.65530598978512,1.5828384491615,0.0896239508874714,17
636,0.734675169922411,0.734675169922411,1.25745826261118,0.946543265134096,97
637,0.778715296182781,0.778715296182781,1.44466609600931,1.33367159822956,15
638,0.91348253772594,0.91348253772594,1.59881241805851,1.40054044872522,13
639,0.255841210251674,0.255841210251674,0.878830763045698,0.918543116189539,93
640,0.91360610187985,0.91360610187985,1.31650507356972,0.301115587353706,98
641,0.86459734919481,0.86459734919481,0.833977992646396,0.420837318524718,19
642,0.657980963820592,0.657980963820592,1.65892139263451,0.0852427645586431,45
643,0.49027239321731,0.49027239321731,0.530734031461179,1.43993389513344,94
644,0.271511247148737,0.271511247148737,0.809173027519137,0.824824047274888,48
645,0.297363784629852,0.297363784629852,1.73609155183658,0.274686539079994,76
646,0.991653005592525,0.991653005592525,0.0992892296053469,1.97980720270425,40
647,0.960903933038935,0.960903933038935,0.59492179332301,1.01918653259054,80
648,0.778208072297275,0.778208072297275,0.729605468921363,1.53704508999363,59
649,0.969334999565035,0.969334999565035,0.889942484442145,0.308641386218369,51
650,0.346153646707535,0.346153646707535,1.57514157285914,1.00277160760015,19
651,0.866053223377094,0.866053223377094,1.15297352941707,0.260615262202919,57
652,0.132497619604692,0.132497619604692,1.58622047211975,0.326831631828099,18
653,0.341642210492864,0.341642210492864,0.40586795238778,1.73390028625727,94
654,0.427984799491242,0.427984799491242,0.309496947098523,0.991428538691252,58
655,0.362074087839574,0.362074087839574,0.560335018672049,0.226687354035676,14
656,0.212062621954829,0.212062621954829,1.89665068173781,1.63440711144358,48
657,0.234664117218927,0.234664117218927,0.0199196455068886,0.912213201634586,41
658,0.999204381136224,0.999204381136224,0.314569918438792,1.93051378848031,11
659,0.0642632376402617,0.0642632376402617,0.627974944654852,0.0540399057790637,69
660,0.475116079906002,0.475116079906002,1.37731255404651,1.58200155897066,93
661,0.449493721360341,0.449493721360341,1.85982449259609,1.06985838618129,20
662,0.852662008488551,0.852662008488551,0.168123004492372,1.32859802339226,95
663,0.282358742086217,0.282358742086217,1.39868771284819,0.428623818792403,55
664,0.828330930089578,0.828330930089578,0.0331433685496449,1.35814001690596,46
665,0.613012741552666,0.613012741552666,0.0391935249790549,0.882187006063759,90
666,0.462389274733141,0.462389274733141,0.365443381480873,1.69256092002615,22
667,0.0553224151954055,0.0553224151954055,0.303714802023023,0.561879448592663,44
668,0.984237658791244,0.984237658791244,1.82139292685315,0.936909199692309,79
669,0.933181016938761,0.933181016938761,0.852206981740892,1.24413741799071,17
670,0.199335325276479,0.199335325276479,0.734199099242687,0.0732857552357018,48
671,0.803015951998532,0.803015951998532,0.924174998886883,0.195058573968709,12
672,0.108841130742803,0.108841130742803,0.753126269206405,0.656499512027949,29
673,0.269301618915051,0.269301618915051,1.77641013357788,1.1683639078401,17
674,0.957924182992429,0.957924182992429,0.375978994183242,1.08660143474117,74
675,0.807668966474012,0.807668966474012,1.42638081358746,1.40368882846087,83
676,0.534088540123776,0.534088540123776,0.355980450753123,0.817882366478443,18
677,0.198704357957467,0.198704357957467,0.012614568695426,0.685223379172385,92
678,0.115906562423334,0.115906562423334,1.44916590861976,1.46155451703817,52
679,0.88966576103121,0.88966576103121,0.275730655528605,0.0180616094730794,39
680,0.649980773450807,0.649980773450807,1.55068154539913,0.681855785194784,47
681,0.156428541056812,0.156428541056812,0.726783805992454,1.9202150949277,31
682,0.618848121259362,0.618848121259362,0.236818284261972,0.666459718719125,60
683,0.404922929592431,0.404922929592431,0.548750266432762,0.664448861498386,63
684,0.848467929754406,0.848467929754406,0.45271091721952,0.853299922775477,99
685,0.558901774464175,0.558901774464175,1.99473443999887,0.451101857237518,39
686,0.980020084884018,0.980020084884018,0.538109395653009,1.45181297790259,49
687,0.47242186893709,0.47242186893709,0.164665804710239,1.77278670249507,73
688,0.403964571887627,0.403964571887627,1.59173846524209,1.93033923907205,35
689,0.737215126864612,0.737215126864612,1.86794083798304,1.94832601724193,79
690,0.665907422779128,0.665907422779128,1.68769690813497,1.11664346512407,50
691,0.654631843790412,0.654631843790412,1.03348828060552,0.304521811660379,61
692,0.878851118730381,0.878851118730381,1.07504514465109,1.62126731406897,53
693,0.216965690953657,0.216965690953657,0.298043953254819,0.233456513378769,17
694,0.525893830927089,0.525893830927089,0.484000009484589,1.2922951830551,94
695,0.460392833221704,0.460392833221704,0.964316655416042,1.1717066699639,64
696,0.49344617407769,0.49344617407769,0.638384197838604,0.999174141790718,72
697,0.355423284694552,0.355423284694552,0.333995701745152,0.0515343155711889,33
698,0.764204747509211,0.764204747509211,0.464301981963217,1.79203329561278,53
699,0.351360062835738,0.351360062835738,0.911168151069432,0.7543511162512,15
700,0.150961282895878,0.150961282895878,1.11139230430126,1.06391711439937,12
701,0.302890640450642,0.302890640450642,1.04317298345268,0.183453124016523,34
702,0.506314534693956,0.506314534693956,0.214198593515903,1.68304926948622,21
703,0.85150561039336,0.85150561039336,0.0247340248897672,1.49722823593765,42
704,0.105648049851879,0.105648049851879,1.2891169032082,1.04687718022615,93
705,0.724936581216753,0.724936581216753,1.43030209001154,1.98689690837637,33
706,0.422100766561925,0.422100766561925,0.236544833518565,0.650099041871727,30
707,0.904077729443088,0.904077729443088,0.826931851450354,1.88484592875466,38
708,0.836712465854362,0.836712465854362,0.228225498925894,0.26929933950305,92
709,0.810845355503261,0.810845355503261,0.041626384947449,0.476792012806982,29
710,0.059133617207408,0.059133617207408,0.478979167994112,1.55805389070883,26
711,0.124346637167037,0.124346637167037,0.159981537144631,1.95785906072706,35
712,0.808247503824532,0.808247503824532,1.27174499630928,0.772098266985267,57
713,0.894530026940629,0.894530026940629,0.704445646610111,1.2945972494781,61
714,0.545327048515901,0.545327048515901,1.02503221901134,0.460373399313539,31
715,0.985882170498371,0.985882170498371,0.204652895685285,0.389297095593065,84
716,0.410735127516091,0.410735127516091,1.95793839357793,0.5578125664033,68
717,0.105257855029777,0.105257855029777,0.26980224205181,0.63078367523849,42
718,0.38820093870163,0.38820093870163,0.991426953114569,1.01045377505943,73
719,0.144591587362811,0.144591587362811,0.919625435490161,1.15923396265134,69
720,0.366839042631909,0.366839042631909,1.61799502186477,0.492604986298829,10
721,0.888764996314421,0.888764996314421,1.17982811667025,1.84088783385232,47
722,0.707768098451197,0.707768098451197,0.26605792529881,0.719025620259345,44
723,0.648393752751872,0.648393752751872,0.81270155729726,0.383000840432942,74
724,0.293721110792831,0.293721110792831,1.98021765658632,0.110000895801932,79
725,0.0362098352052271,0.0362098352052271,0.628659622743726,1.67145788436756,38
726,0.234194768359885,0.234194768359885,0.896948801819235,1.3221817961894,45
727,0.343498239526525,0.343498239526525,0.90535819157958,1.79666275158525,16
728,0.666570169385523,0.666570169385523,1.58760150289163,1.48111550696194,14
729,0.926828752737492,0.926828752737492,1.36863109329715,0.284722379874438,32
730,0.989556574262679,0.989556574262679,0.127191272098571,0.189769640564919,95
731,0.424070064211264,0.424070064211264,1.97060935758054,0.168295549228787,20
732,0.612133813090622,0.612133813090622,1.4820664874278,0.524599148891866,94
733,0.646438506199047,0.646438506199047,0.213338575325906,0.437608011532575,13
734,0.154662268236279,0.154662268236279,1.98227308737114,0.460341054480523,28
735,0.00245577143505216,0.00245577143505216,0.354753287043422,0.558501108549535,51
736,0.161674256436527,0.161674256436527,0.152055486571044,1.62982259178534,64
737,0.731529837474227,0.731529837474227,1.60416997876018,0.889914718456566,49
738,0.793721723137423,0.793721723137423,1.82486696029082,0.945093934889883,12
739,0.200139645952731,0.200139645952731,1.12782108131796,1.96005039196461,44
740,0.116508635692298,0.116508635692298,1.483630055096,0.31458142446354,96
741,0.0551373257767409,0.0551373257767409,1.41212822683156,0.474231267813593,83
742,0.933658397756517,0.933658397756517,0.320726409554482,1.78862141724676,91
743,0.516393447993323,0.516393447993323,0.30048186564818,1.57298340927809,15
744,0.934930704301223,0.934930704301223,1.98999781534076,0.863581877201796,51
745,0.702718604588881,0.702718604588881,0.189518205821514,0.549807575065643,98
746,0.838190776528791,0.838190776528791,1.29281947622076,1.66689620120451,25
747,0.000565068330615759,0.000565068330615759,1.05493677826598,0.914122404996306,56
748,0.845292169600725,0.845292169600725,1.07434795703739,0.610163625795394,80
749,0.568016922101378,0.568016922101378,0.919220646377653,0.315308982040733,44
750,0.0333320256322622,0.0333320256322622,1.59980743890628,0.244298580102623,44
751,0.821153544122353,0.821153544122353,1.31334054423496,1.87179355276749,69
752,0.144270799588412,0.144270799588412,0.690328452736139,1.53896175324917,15
753,0.0643371783662587,0.0643371783662587,1.28997672069818,1.47794471355155,67
754,0.542839065892622,0.542839065892622,0.296606266405433,1.16527634952217,31
755,0.119383770273998,0.119383770273998,0.744656644295901,0.326018684543669,48
756,0.114762767683715,0.114762767683715,0.861723141744733,0.0177272586151958,68
757,0.709909291239455,0.709909291239455,0.621695038396865,0.0349957393482327,33
758,0.0545271595474333,0.0545271595474333,0.260083372239023,1.06874982034788,33
759,0.153053768444806,0.153053768444806,1.74726507579908,0.728358743712306,79
760,0.373616179218516,0.373616179218516,0.21554217627272,1.99202809110284,43
761,0.744541494408622,0.744541494408622,1.57397393183783,1.3934041573666,27
762,0.980716941645369,0.980716941645369,1.75503426557407,0.715214335825294,48
763,0.228544387733564,0.228544387733564,0.188192394562066,1.80442447355017,36
764,0.846866932231933,0.846866932231933,0.104393661022186,1.48315978050232,23
765,0.26361689181067,0.26361689181067,1.25474308710545,0.345860141329467,15
766,0.796675892081112,0.796675892081112,1.13936403626576,0.399950888939202,73
767,0.550126772839576,0.550126772839576,1.17714091297239,1.83049831865355,41
768,0.298387879040092,0.298387879040092,1.42015204159543,0.931205484550446,19
769,0.208433553110808,0.208433553110808,1.24876344064251,0.933747901581228,72
